sagitta_h_mm,x_mm,y_mm,angle_deg,alignment,group,d_lateral_mm,efficiency_pct,k,kQ,Q_rx,M_nH,S21_dB,coupling_regime
45,0,75,0,y-axis,treatment,75.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,0,80,0,y-axis,treatment,80.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,0,85,0,y-axis,treatment,85.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,0,90,0,y-axis,treatment,90.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,0,95,0,y-axis,treatment,95.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,0,100,0,y-axis,treatment,100.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,5,0,0,x-axis,treatment,5.0,1.10582,0.08480641,9.40314,95.61,463.17261,-13.543,overcoupled
45,5,5,0,diagonal,treatment,7.071,1.12939,0.08389643,9.30225,95.61,458.20276,-13.451,overcoupled
45,10,0,0,x-axis,treatment,10.0,1.17882,0.08207649,9.10045,95.61,448.26306,-13.265,overcoupled
45,10,10,0,diagonal,treatment,14.142,1.28785,0.07843659,8.69687,95.61,428.38365,-12.881,overcoupled
45,15,0,0,x-axis,treatment,15.0,1.31745,0.07752661,8.59597,95.61,423.4138,-12.782,overcoupled
45,15,15,0,diagonal,treatment,21.213,1.6361,0.06933684,7.68791,95.61,378.68513,-11.841,overcoupled
45,20,0,0,x-axis,treatment,20.0,1.55609,0.07115679,7.8897,95.61,388.62483,-12.059,overcoupled
45,20,20,0,diagonal,treatment,28.284,2.41513,0.0565972,6.27537,95.61,309.1072,-10.15,overcoupled
45,25,0,0,x-axis,treatment,25.0,1.96991,0.06296702,6.98164,95.61,343.89617,-11.035,overcoupled
45,25,25,0,diagonal,treatment,35.355,4.5589,0.04021766,4.45924,95.61,219.64987,-7.391,overcoupled
45,30,0,0,x-axis,treatment,30.0,2.73921,0.0529573,5.87178,95.61,289.2278,-9.603,overcoupled
45,30,30,0,diagonal,treatment,42.426,13.79481,0.02026982,2.24747,95.61,110.70423,-2.582,overcoupled
45,35,0,0,x-axis,treatment,35.0,4.37772,0.04112763,4.56014,95.61,224.61972,-7.567,overcoupled
45,35,35,0,diagonal,treatment,49.497,13.20081,0.00388482,0.43074,95.61,21.21706,-2.773,undercoupled
45,40,0,0,x-axis,treatment,40.0,8.77955,0.02747801,3.0467,95.61,150.07194,-4.545,overcoupled
45,40,40,0,diagonal,treatment,56.569,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,45,0,0,x-axis,treatment,45.0,21.75009,0.01315557,1.45866,95.61,71.84954,-0.605,overcoupled
45,45,45,0,diagonal,treatment,63.64,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,50,0,0,x-axis,treatment,50.0,10.00002,0.0032143,0.35639,95.61,17.555,-3.979,undercoupled
45,50,50,0,diagonal,treatment,70.711,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,55,0,0,x-axis,treatment,55.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,55,55,0,diagonal,treatment,77.782,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,60,0,0,x-axis,treatment,60.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,60,60,0,diagonal,treatment,84.853,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,65,0,0,x-axis,treatment,65.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,65,65,0,diagonal,treatment,91.924,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,70,0,0,x-axis,treatment,70.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,70,70,0,diagonal,treatment,98.995,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,75,0,0,x-axis,treatment,75.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,80,0,0,x-axis,treatment,80.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,85,0,0,x-axis,treatment,85.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,90,0,0,x-axis,treatment,90.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,95,0,0,x-axis,treatment,95.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
45,100,0,0,x-axis,treatment,100.0,0.0,0.0,0.0,95.61,0.0,-240.0,undercoupled
50,0,0,0,x-axis,treatment,0.0,1.15288,0.08542943,9.20476,90.28,453.40105,-13.362,overcoupled
50,0,5,0,y-axis,treatment,5.0,1.17717,0.08452223,9.10701,90.28,448.58624,-13.271,overcoupled
50,0,10,0,y-axis,treatment,10.0,1.25478,0.08180062,8.81377,90.28,434.14182,-12.994,overcoupled
50,0,15,0,y-axis,treatment,15.0,1.40212,0.07726461,8.32503,90.28,410.06777,-12.512,overcoupled
50,0,20,0,y-axis,treatment,20.0,1.65566,0.07091419,7.64079,90.28,376.36411,-11.79,overcoupled
50,0,25,0,y-axis,treatment,25.0,2.09495,0.06274938,6.76106,90.28,333.03083,-10.768,overcoupled
50,0,30,0,y-axis,treatment,30.0,2.9104,0.05277015,5.68582,90.28,280.06793,-9.34,overcoupled
50,0,35,0,y-axis,treatment,35.0,4.64158,0.04097653,4.4151,90.28,217.47541,-7.313,overcoupled
50,0,40,0,y-axis,treatment,40.0,9.24997,0.02736849,2.94887,90.28,145.25328,-4.318,overcoupled
50,0,45,0,y-axis,treatment,45.0,22.25799,0.01309359,1.41079,90.28,69.49183,-0.505,overcoupled
50,0,50,0,y-axis,treatment,50.0,9.4807,0.00319672,0.34444,90.28,16.96598,-4.211,undercoupled
50,0,55,0,y-axis,treatment,55.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,0,60,0,y-axis,treatment,60.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,0,65,0,y-axis,treatment,65.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,0,70,0,y-axis,treatment,70.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,0,75,0,y-axis,treatment,75.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,0,80,0,y-axis,treatment,80.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,0,85,0,y-axis,treatment,85.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,0,90,0,y-axis,treatment,90.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,0,95,0,y-axis,treatment,95.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,0,100,0,y-axis,treatment,100.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,5,0,0,x-axis,treatment,5.0,1.17717,0.08452223,9.10701,90.28,448.58624,-13.271,overcoupled
50,5,5,0,diagonal,treatment,7.071,1.20222,0.08361502,9.00927,90.28,443.77143,-13.18,overcoupled
50,10,0,0,x-axis,treatment,10.0,1.25478,0.08180062,8.81377,90.28,434.14182,-12.994,overcoupled
50,10,10,0,diagonal,treatment,14.142,1.37067,0.07817181,8.42278,90.28,414.88258,-12.61,overcoupled
50,15,0,0,x-axis,treatment,15.0,1.40212,0.07726461,8.32503,90.28,410.06777,-12.512,overcoupled
50,15,15,0,diagonal,treatment,21.213,1.74063,0.06909979,7.44529,90.28,366.73449,-11.572,overcoupled
50,20,0,0,x-axis,treatment,20.0,1.65566,0.07091419,7.64079,90.28,376.36411,-11.79,overcoupled
50,20,20,0,diagonal,treatment,28.284,2.56708,0.05639896,6.07682,90.28,299.32716,-9.885,overcoupled
50,25,0,0,x-axis,treatment,25.0,2.09495,0.06274938,6.76106,90.28,333.03083,-10.768,overcoupled
50,25,25,0,diagonal,treatment,35.355,4.83252,0.04006932,4.31735,90.28,212.6606,-7.138,overcoupled
50,30,0,0,x-axis,treatment,30.0,2.9104,0.05277015,5.68582,90.28,280.06793,-9.34,overcoupled
50,30,30,0,diagonal,treatment,42.426,14.4084,0.02018256,2.17461,90.28,107.11526,-2.393,overcoupled
50,35,0,0,x-axis,treatment,35.0,4.64158,0.04097653,4.4151,90.28,217.47541,-7.313,overcoupled
50,35,35,0,diagonal,treatment,49.497,12.58937,0.00386377,0.41631,90.28,20.50623,-2.979,undercoupled
50,40,0,0,x-axis,treatment,40.0,9.24997,0.02736849,2.94887,90.28,145.25328,-4.318,overcoupled
50,40,40,0,diagonal,treatment,56.569,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,45,0,0,x-axis,treatment,45.0,22.25799,0.01309359,1.41079,90.28,69.49183,-0.505,overcoupled
50,45,45,0,diagonal,treatment,63.64,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,50,0,0,x-axis,treatment,50.0,9.4807,0.00319672,0.34444,90.28,16.96598,-4.211,undercoupled
50,50,50,0,diagonal,treatment,70.711,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,55,0,0,x-axis,treatment,55.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,55,55,0,diagonal,treatment,77.782,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,60,0,0,x-axis,treatment,60.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,60,60,0,diagonal,treatment,84.853,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,65,0,0,x-axis,treatment,65.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,65,65,0,diagonal,treatment,91.924,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,70,0,0,x-axis,treatment,70.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,70,70,0,diagonal,treatment,98.995,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,75,0,0,x-axis,treatment,75.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,80,0,0,x-axis,treatment,80.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,85,0,0,x-axis,treatment,85.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,90,0,0,x-axis,treatment,90.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,95,0,0,x-axis,treatment,95.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
50,100,0,0,x-axis,treatment,100.0,0.0,0.0,0.0,90.28,0.0,-240.0,undercoupled
55,0,0,0,x-axis,treatment,0.0,1.22049,0.08536916,8.93991,85.28,440.35519,-13.114,overcoupled
55,0,5,0,y-axis,treatment,5.0,1.24617,0.08446236,8.84495,85.28,435.67771,-13.024,overcoupled
55,0,10,0,y-axis,treatment,10.0,1.32823,0.08174197,8.56007,85.28,421.64526,-12.747,overcoupled
55,0,15,0,y-axis,treatment,15.0,1.48397,0.07720798,8.08527,85.28,398.25784,-12.265,overcoupled
55,0,20,0,y-axis,treatment,20.0,1.75185,0.07086041,7.42055,85.28,365.51546,-11.544,overcoupled
55,0,25,0,y-axis,treatment,25.0,2.21561,0.06269923,6.5659,85.28,323.41812,-10.524,overcoupled
55,0,30,0,y-axis,treatment,30.0,3.07522,0.05272447,5.52134,85.28,271.96581,-9.101,overcoupled
55,0,35,0,y-axis,treatment,35.0,4.8944,0.0409361,4.28685,85.28,211.15853,-7.082,overcoupled
55,0,40,0,y-axis,treatment,40.0,9.694,0.02733415,2.86245,85.28,140.99629,-4.114,overcoupled
55,0,45,0,y-axis,treatment,45.0,22.69152,0.01306898,1.36859,85.28,67.41301,-0.421,overcoupled
55,0,50,0,y-axis,treatment,50.0,9.02514,0.00318863,0.33392,85.28,16.44774,-4.425,undercoupled
55,0,55,0,y-axis,treatment,55.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,0,60,0,y-axis,treatment,60.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,0,65,0,y-axis,treatment,65.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,0,70,0,y-axis,treatment,70.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,0,75,0,y-axis,treatment,75.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,0,80,0,y-axis,treatment,80.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,0,85,0,y-axis,treatment,85.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,0,90,0,y-axis,treatment,90.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,0,95,0,y-axis,treatment,95.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,0,100,0,y-axis,treatment,100.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,5,0,0,x-axis,treatment,5.0,1.24617,0.08446236,8.84495,85.28,435.67771,-13.024,overcoupled
55,5,5,0,diagonal,treatment,7.071,1.27266,0.08355556,8.74999,85.28,431.00022,-12.932,overcoupled
55,10,0,0,x-axis,treatment,10.0,1.32823,0.08174197,8.56007,85.28,421.64526,-12.747,overcoupled
55,10,10,0,diagonal,treatment,14.142,1.45072,0.07811478,8.18023,85.28,402.93533,-12.364,overcoupled
55,15,0,0,x-axis,treatment,15.0,1.48397,0.07720798,8.08527,85.28,398.25784,-12.265,overcoupled
55,15,15,0,diagonal,treatment,21.213,1.84158,0.06904681,7.23062,85.28,356.1605,-11.327,overcoupled
55,20,0,0,x-axis,treatment,20.0,1.75185,0.07086041,7.42055,85.28,365.51546,-11.544,overcoupled
55,20,20,0,diagonal,treatment,28.284,2.71351,0.05635165,5.90118,85.28,290.67574,-9.644,overcoupled
55,25,0,0,x-axis,treatment,25.0,2.21561,0.06269923,6.5659,85.28,323.41812,-10.524,overcoupled
55,25,25,0,diagonal,treatment,35.355,5.09453,0.04002931,4.19189,85.28,206.48105,-6.908,overcoupled
55,30,0,0,x-axis,treatment,30.0,3.07522,0.05272447,5.52134,85.28,271.96581,-9.101,overcoupled
55,30,30,0,diagonal,treatment,42.426,14.97476,0.02015168,2.1103,85.28,103.94735,-2.226,overcoupled
55,35,0,0,x-axis,treatment,35.0,4.8944,0.0409361,4.28685,85.28,211.15853,-7.082,overcoupled
55,35,35,0,diagonal,treatment,49.497,12.04588,0.00385416,0.40361,85.28,19.88072,-3.171,undercoupled
55,40,0,0,x-axis,treatment,40.0,9.694,0.02733415,2.86245,85.28,140.99629,-4.114,overcoupled
55,40,40,0,diagonal,treatment,56.569,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,45,0,0,x-axis,treatment,45.0,22.69152,0.01306898,1.36859,85.28,67.41301,-0.421,overcoupled
55,45,45,0,diagonal,treatment,63.64,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,50,0,0,x-axis,treatment,50.0,9.02514,0.00318863,0.33392,85.28,16.44774,-4.425,undercoupled
55,50,50,0,diagonal,treatment,70.711,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,55,0,0,x-axis,treatment,55.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,55,55,0,diagonal,treatment,77.782,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,60,0,0,x-axis,treatment,60.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,60,60,0,diagonal,treatment,84.853,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,65,0,0,x-axis,treatment,65.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,65,65,0,diagonal,treatment,91.924,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,70,0,0,x-axis,treatment,70.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,70,70,0,diagonal,treatment,98.995,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,75,0,0,x-axis,treatment,75.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,80,0,0,x-axis,treatment,80.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,85,0,0,x-axis,treatment,85.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,90,0,0,x-axis,treatment,90.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,95,0,0,x-axis,treatment,95.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
55,100,0,0,x-axis,treatment,100.0,0.0,0.0,0.0,85.28,0.0,-240.0,undercoupled
60,0,0,0,x-axis,treatment,0.0,1.28534,0.08549177,8.70559,80.64,428.81343,-12.889,overcoupled
60,0,5,0,y-axis,treatment,5.0,1.31235,0.08458347,8.6131,80.64,424.25753,-12.799,overcoupled
60,0,10,0,y-axis,treatment,10.0,1.39866,0.08185856,8.33563,80.64,410.58983,-12.522,overcoupled
60,0,15,0,y-axis,treatment,15.0,1.56243,0.07731705,7.87317,80.64,387.81033,-12.041,overcoupled
60,0,20,0,y-axis,treatment,20.0,1.84399,0.07095894,7.22572,80.64,355.91903,-11.322,overcoupled
60,0,25,0,y-axis,treatment,25.0,2.33107,0.06278423,6.39329,80.64,314.91593,-10.304,overcoupled
60,0,30,0,y-axis,treatment,30.0,3.23261,0.05279291,5.37588,80.64,264.80103,-8.884,overcoupled
60,0,35,0,y-axis,treatment,35.0,5.13468,0.04098499,4.17349,80.64,205.57434,-6.874,overcoupled
60,0,40,0,y-axis,treatment,40.0,10.10998,0.02736046,2.78611,80.64,137.23584,-3.932,overcoupled
60,0,45,0,y-axis,treatment,45.0,23.05893,0.01307453,1.33137,80.64,65.5798,-0.351,overcoupled
60,0,50,0,y-axis,treatment,50.0,8.62586,0.00318821,0.32465,80.64,15.99155,-4.621,undercoupled
60,0,55,0,y-axis,treatment,55.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,0,60,0,y-axis,treatment,60.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,0,65,0,y-axis,treatment,65.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,0,70,0,y-axis,treatment,70.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,0,75,0,y-axis,treatment,75.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,0,80,0,y-axis,treatment,80.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,0,85,0,y-axis,treatment,85.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,0,90,0,y-axis,treatment,90.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,0,95,0,y-axis,treatment,95.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,0,100,0,y-axis,treatment,100.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,5,0,0,x-axis,treatment,5.0,1.31235,0.08458347,8.6131,80.64,424.25753,-12.799,overcoupled
60,5,5,0,diagonal,treatment,7.071,1.34022,0.08367516,8.52061,80.64,419.70163,-12.708,overcoupled
60,10,0,0,x-axis,treatment,10.0,1.39866,0.08185856,8.33563,80.64,410.58983,-12.522,overcoupled
60,10,10,0,diagonal,treatment,14.142,1.52748,0.07822535,7.96566,80.64,392.36623,-12.14,overcoupled
60,15,0,0,x-axis,treatment,15.0,1.56243,0.07731705,7.87317,80.64,387.81033,-12.041,overcoupled
60,15,15,0,diagonal,treatment,21.213,1.93828,0.06914234,7.04074,80.64,346.80723,-11.105,overcoupled
60,20,0,0,x-axis,treatment,20.0,1.84399,0.07095894,7.22572,80.64,355.91903,-11.322,overcoupled
60,20,20,0,diagonal,treatment,28.284,2.85347,0.05642612,5.74585,80.64,283.02463,-9.426,overcoupled
60,25,0,0,x-axis,treatment,25.0,2.33107,0.06278423,6.39329,80.64,314.91593,-10.304,overcoupled
60,25,25,0,diagonal,treatment,35.355,5.34343,0.04007669,4.08099,80.64,201.01844,-6.701,overcoupled
60,30,0,0,x-axis,treatment,30.0,3.23261,0.05279291,5.37588,80.64,264.80103,-8.884,overcoupled
60,30,30,0,diagonal,treatment,42.426,15.49401,0.0201663,2.05353,80.64,101.15102,-2.078,overcoupled
60,35,0,0,x-axis,treatment,35.0,5.13468,0.04098499,4.17349,80.64,205.57434,-6.874,overcoupled
60,35,35,0,diagonal,treatment,49.497,11.56413,0.0038538,0.39243,80.64,19.33004,-3.348,undercoupled
60,40,0,0,x-axis,treatment,40.0,10.10998,0.02736046,2.78611,80.64,137.23584,-3.932,overcoupled
60,40,40,0,diagonal,treatment,56.569,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,45,0,0,x-axis,treatment,45.0,23.05893,0.01307453,1.33137,80.64,65.5798,-0.351,overcoupled
60,45,45,0,diagonal,treatment,63.64,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,50,0,0,x-axis,treatment,50.0,8.62586,0.00318821,0.32465,80.64,15.99155,-4.621,undercoupled
60,50,50,0,diagonal,treatment,70.711,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,55,0,0,x-axis,treatment,55.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,55,55,0,diagonal,treatment,77.782,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,60,0,0,x-axis,treatment,60.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,60,60,0,diagonal,treatment,84.853,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,65,0,0,x-axis,treatment,65.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,65,65,0,diagonal,treatment,91.924,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,70,0,0,x-axis,treatment,70.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,70,70,0,diagonal,treatment,98.995,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,75,0,0,x-axis,treatment,75.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,80,0,0,x-axis,treatment,80.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,85,0,0,x-axis,treatment,85.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,90,0,0,x-axis,treatment,90.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,95,0,0,x-axis,treatment,95.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
60,100,0,0,x-axis,treatment,100.0,0.0,0.0,0.0,80.64,0.0,-240.0,undercoupled
65,0,0,0,x-axis,treatment,0.0,1.34715,0.08576134,8.49806,76.36,418.59084,-12.685,overcoupled
65,0,5,0,y-axis,treatment,5.0,1.37543,0.08485,8.40776,76.36,414.1427,-12.595,overcoupled
65,0,10,0,y-axis,treatment,10.0,1.46577,0.08211598,8.13684,76.36,400.79827,-12.319,overcoupled
65,0,15,0,y-axis,treatment,15.0,1.63717,0.07755927,7.68532,76.36,378.55755,-11.838,overcoupled
65,0,20,0,y-axis,treatment,20.0,1.93171,0.07117989,7.05319,76.36,347.42054,-11.12,overcoupled
65,0,25,0,y-axis,treatment,25.0,2.44088,0.06297783,6.24045,76.36,307.38725,-10.104,overcoupled
65,0,30,0,y-axis,treatment,30.0,3.38199,0.05295308,5.2471,76.36,258.45766,-8.688,overcoupled
65,0,35,0,y-axis,treatment,35.0,5.36171,0.04110566,4.07314,76.36,200.63179,-6.686,overcoupled
65,0,40,0,y-axis,treatment,40.0,10.49761,0.02743555,2.71858,76.36,133.90964,-3.768,overcoupled
65,0,45,0,y-axis,treatment,45.0,23.36889,0.01310434,1.2985,76.36,63.9607,-0.293,overcoupled
65,0,50,0,y-axis,treatment,50.0,8.27557,0.00319395,0.31649,76.36,15.58929,-4.801,undercoupled
65,0,55,0,y-axis,treatment,55.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,0,60,0,y-axis,treatment,60.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,0,65,0,y-axis,treatment,65.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,0,70,0,y-axis,treatment,70.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,0,75,0,y-axis,treatment,75.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,0,80,0,y-axis,treatment,80.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,0,85,0,y-axis,treatment,85.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,0,90,0,y-axis,treatment,90.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,0,95,0,y-axis,treatment,95.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,0,100,0,y-axis,treatment,100.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,5,0,0,x-axis,treatment,5.0,1.37543,0.08485,8.40776,76.36,414.1427,-12.595,overcoupled
65,5,5,0,diagonal,treatment,7.071,1.4046,0.08393866,8.31745,76.36,409.69455,-12.504,overcoupled
65,10,0,0,x-axis,treatment,10.0,1.46577,0.08211598,8.13684,76.36,400.79827,-12.319,overcoupled
65,10,10,0,diagonal,treatment,14.142,1.60059,0.07847061,7.77562,76.36,383.00569,-11.937,overcoupled
65,15,0,0,x-axis,treatment,15.0,1.63717,0.07755927,7.68532,76.36,378.55755,-11.838,overcoupled
65,15,15,0,diagonal,treatment,21.213,2.03031,0.06935721,6.87258,76.36,338.52425,-10.904,overcoupled
65,20,0,0,x-axis,treatment,20.0,1.93171,0.07117989,7.05319,76.36,347.42054,-11.12,overcoupled
65,20,20,0,diagonal,treatment,28.284,2.98641,0.05659844,5.60832,76.36,276.25024,-9.228,overcoupled
65,25,0,0,x-axis,treatment,25.0,2.44088,0.06297783,6.24045,76.36,307.38725,-10.104,overcoupled
65,25,25,0,diagonal,treatment,35.355,5.57847,0.04019432,3.98284,76.36,196.18365,-6.514,overcoupled
65,30,0,0,x-axis,treatment,30.0,3.38199,0.05295308,5.2471,76.36,258.45766,-8.688,overcoupled
65,30,30,0,diagonal,treatment,42.426,15.96792,0.02021751,2.00335,76.36,98.67923,-1.947,overcoupled
65,35,0,0,x-axis,treatment,35.0,5.36171,0.04110566,4.07314,76.36,200.63179,-6.686,overcoupled
65,35,35,0,diagonal,treatment,49.497,11.13736,0.00386086,0.38257,76.36,18.84441,-3.512,undercoupled
65,40,0,0,x-axis,treatment,40.0,10.49761,0.02743555,2.71858,76.36,133.90964,-3.768,overcoupled
65,40,40,0,diagonal,treatment,56.569,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,45,0,0,x-axis,treatment,45.0,23.36889,0.01310434,1.2985,76.36,63.9607,-0.293,overcoupled
65,45,45,0,diagonal,treatment,63.64,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,50,0,0,x-axis,treatment,50.0,8.27557,0.00319395,0.31649,76.36,15.58929,-4.801,undercoupled
65,50,50,0,diagonal,treatment,70.711,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,55,0,0,x-axis,treatment,55.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,55,55,0,diagonal,treatment,77.782,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,60,0,0,x-axis,treatment,60.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,60,60,0,diagonal,treatment,84.853,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,65,0,0,x-axis,treatment,65.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,65,65,0,diagonal,treatment,91.924,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,70,0,0,x-axis,treatment,70.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,70,70,0,diagonal,treatment,98.995,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
65,75,0,0,x-axis,treatment,75.0,0.0,0.0,0.0,76.36,0.0,-240.0,undercoupled
