conic_curve_mm,x_cord,y_cord,angle,temp,Vin,Vout,Cin,Cout,S21_param,inductance,efficiency,L_tx_uH,L_tx_eff_uH,L_rx_eff_uH,C_parasitic_pF,f_srf_MHz,R_skin_ohm,R_total_ohm,proximity_factor,Q_tx,Q_rx,M_nH,k,kQ,k_critical,S11_dB,S22_dB,S12_dB,P_in_W,P_out_W,f_split_low_MHz,f_split_high_MHz,split_gap_kHz,coupling_regime,d_lateral_mm,alignment,group,Vout_measured,Iout_measured,efficiency_measured,notes
40,55,55,40,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,77.782,diagonal,treatment,,,,
40,60,60,40,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,84.853,diagonal,treatment,,,,
40,65,65,40,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,91.924,diagonal,treatment,,,,
40,70,70,40,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,98.995,diagonal,treatment,,,,
40,0,0,50,75.0,12.0,0.535147,86.999,110.572,-9.474,4.98353,2.82177,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,311.59545,0.05546117,5.78004,0.0095953,-0.798,-0.798,-9.474,2.88,0.08126696,6.5995,6.9762,376.75,overcoupled,0.0,x-axis,treatment,,,,
40,5,0,50,75.0,12.0,0.534811,86.999,110.572,-9.387,4.98353,2.87902,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,308.28869,0.05487259,5.7187,0.0095953,-0.798,-0.798,-9.387,2.88,0.08291571,6.6013,6.974,372.74,overcoupled,5.0,x-axis,treatment,,,,
40,10,0,50,75.0,12.0,0.533741,86.999,110.572,-9.12,4.98353,3.06135,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,298.36838,0.05310687,5.53468,0.0095953,-0.798,-0.798,-9.12,2.88,0.08816698,6.6068,6.9675,360.7,overcoupled,10.0,x-axis,treatment,,,,
40,15,0,50,75.0,12.0,0.531711,86.999,110.572,-8.658,4.98353,3.40503,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,281.83453,0.05016399,5.22798,0.0095953,-0.798,-0.798,-8.658,2.88,0.09806481,6.6161,6.9567,340.65,overcoupled,15.0,x-axis,treatment,,,,
40,20,0,50,75.0,12.0,0.528225,86.999,110.572,-7.971,4.98353,3.98884,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,258.68715,0.04604397,4.7986,0.0095953,-0.798,-0.798,-7.971,2.88,0.1148785,6.6291,6.9417,312.59,overcoupled,20.0,x-axis,treatment,,,,
40,25,0,50,75.0,12.0,0.522206,86.999,110.572,-7.009,4.98353,4.97796,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,228.92623,0.04074679,4.24654,0.0095953,-0.798,-0.798,-7.009,2.88,0.14336533,6.646,6.9225,276.55,overcoupled,25.0,x-axis,treatment,,,,
40,30,0,50,75.0,12.0,0.511102,86.999,110.572,-5.693,4.98353,6.7403,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,192.55176,0.03427247,3.5718,0.0095953,-0.798,-0.798,-5.693,2.88,0.19412071,6.6667,6.8993,232.54,overcoupled,30.0,x-axis,treatment,,,,
40,35,0,50,75.0,12.0,0.487792,86.999,110.572,-3.904,4.98353,10.17594,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,149.56377,0.026621,2.77438,0.0095953,-0.798,-0.798,-3.904,2.88,0.29306716,6.6915,6.8721,180.57,overcoupled,35.0,x-axis,treatment,,,,
40,40,0,50,75.0,12.0,0.426982,86.999,110.572,-1.56,4.98353,17.45447,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,99.96223,0.01779237,1.85428,0.0095953,-0.798,-0.798,-1.56,2.88,0.50268866,6.7205,6.8411,120.66,overcoupled,40.0,x-axis,treatment,,,,
40,45,0,50,75.0,12.0,0.243161,86.999,110.572,-0.061,4.98353,24.65398,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,47.89929,0.00852564,0.88852,0.0095953,-0.798,-0.798,-0.061,2.88,0.71003448,6.78,6.78,0.0,undercoupled,45.0,x-axis,treatment,,,,
40,50,0,50,75.0,12.0,0.024849,86.999,110.572,-7.639,4.98353,4.30525,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,11.71372,0.00208494,0.21729,0.0095953,-0.798,-0.798,-7.639,2.88,0.12399106,6.78,6.78,0.0,undercoupled,50.0,x-axis,treatment,,,,
40,55,0,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,x-axis,treatment,,,,
40,60,0,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,x-axis,treatment,,,,
40,65,0,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,x-axis,treatment,,,,
40,70,0,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,x-axis,treatment,,,,
40,75,0,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,x-axis,treatment,,,,
40,80,0,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,x-axis,treatment,,,,
40,85,0,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,x-axis,treatment,,,,
40,90,0,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,x-axis,treatment,,,,
40,95,0,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,x-axis,treatment,,,,
40,100,0,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,x-axis,treatment,,,,
40,0,5,50,75.0,12.0,0.534811,86.999,110.572,-9.387,4.98353,2.87902,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,308.28869,0.05487259,5.7187,0.0095953,-0.798,-0.798,-9.387,2.88,0.08291571,6.6013,6.974,372.74,overcoupled,5.0,y-axis,treatment,,,,
40,0,10,50,75.0,12.0,0.533741,86.999,110.572,-9.12,4.98353,3.06135,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,298.36838,0.05310687,5.53468,0.0095953,-0.798,-0.798,-9.12,2.88,0.08816698,6.6068,6.9675,360.7,overcoupled,10.0,y-axis,treatment,,,,
40,0,15,50,75.0,12.0,0.531711,86.999,110.572,-8.658,4.98353,3.40503,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,281.83453,0.05016399,5.22798,0.0095953,-0.798,-0.798,-8.658,2.88,0.09806481,6.6161,6.9567,340.65,overcoupled,15.0,y-axis,treatment,,,,
40,0,20,50,75.0,12.0,0.528225,86.999,110.572,-7.971,4.98353,3.98884,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,258.68715,0.04604397,4.7986,0.0095953,-0.798,-0.798,-7.971,2.88,0.1148785,6.6291,6.9417,312.59,overcoupled,20.0,y-axis,treatment,,,,
40,0,25,50,75.0,12.0,0.522206,86.999,110.572,-7.009,4.98353,4.97796,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,228.92623,0.04074679,4.24654,0.0095953,-0.798,-0.798,-7.009,2.88,0.14336533,6.646,6.9225,276.55,overcoupled,25.0,y-axis,treatment,,,,
40,0,30,50,75.0,12.0,0.511102,86.999,110.572,-5.693,4.98353,6.7403,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,192.55176,0.03427247,3.5718,0.0095953,-0.798,-0.798,-5.693,2.88,0.19412071,6.6667,6.8993,232.54,overcoupled,30.0,y-axis,treatment,,,,
40,0,35,50,75.0,12.0,0.487792,86.999,110.572,-3.904,4.98353,10.17594,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,149.56377,0.026621,2.77438,0.0095953,-0.798,-0.798,-3.904,2.88,0.29306716,6.6915,6.8721,180.57,overcoupled,35.0,y-axis,treatment,,,,
40,0,40,50,75.0,12.0,0.426982,86.999,110.572,-1.56,4.98353,17.45447,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,99.96223,0.01779237,1.85428,0.0095953,-0.798,-0.798,-1.56,2.88,0.50268866,6.7205,6.8411,120.66,overcoupled,40.0,y-axis,treatment,,,,
40,0,45,50,75.0,12.0,0.243161,86.999,110.572,-0.061,4.98353,24.65398,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,47.89929,0.00852564,0.88852,0.0095953,-0.798,-0.798,-0.061,2.88,0.71003448,6.78,6.78,0.0,undercoupled,45.0,y-axis,treatment,,,,
40,0,50,50,75.0,12.0,0.024849,86.999,110.572,-7.639,4.98353,4.30525,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,11.71372,0.00208494,0.21729,0.0095953,-0.798,-0.798,-7.639,2.88,0.12399106,6.78,6.78,0.0,undercoupled,50.0,y-axis,treatment,,,,
40,0,55,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,y-axis,treatment,,,,
40,0,60,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,y-axis,treatment,,,,
40,0,65,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,y-axis,treatment,,,,
40,0,70,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,y-axis,treatment,,,,
40,0,75,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,y-axis,treatment,,,,
40,0,80,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,y-axis,treatment,,,,
40,0,85,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,y-axis,treatment,,,,
40,0,90,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,y-axis,treatment,,,,
40,0,95,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,y-axis,treatment,,,,
40,0,100,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,y-axis,treatment,,,,
40,5,5,50,75.0,12.0,0.534466,86.999,110.572,-9.299,4.98353,2.93799,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,304.98192,0.05428402,5.65736,0.0095953,-0.798,-0.798,-9.299,2.88,0.08461398,6.6031,6.9719,368.73,overcoupled,7.071,diagonal,treatment,,,,
40,10,10,50,75.0,12.0,0.532144,86.999,110.572,-8.752,4.98353,3.33193,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,285.1413,0.05075257,5.28932,0.0095953,-0.798,-0.798,-8.752,2.88,0.09595964,6.6142,6.9589,344.66,overcoupled,14.142,diagonal,treatment,,,,
40,15,15,50,75.0,12.0,0.527059,86.999,110.572,-7.765,4.98353,4.18236,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,252.07361,0.04486682,4.67592,0.0095953,-0.798,-0.798,-7.765,2.88,0.12045198,6.6328,6.9374,304.58,overcoupled,21.213,diagonal,treatment,,,,
40,20,20,50,75.0,12.0,0.515767,86.999,110.572,-6.191,4.98353,6.00986,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,205.77884,0.03662677,3.81716,0.0095953,-0.798,-0.798,-6.191,2.88,0.1730839,6.6591,6.9077,248.54,overcoupled,28.284,diagonal,treatment,,,,
40,25,25,50,75.0,12.0,0.48524,86.999,110.572,-3.755,4.98353,10.53026,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,146.257,0.02603242,2.71304,0.0095953,-0.798,-0.798,-3.755,2.88,0.30327147,6.6934,6.87,176.57,overcoupled,35.355,diagonal,treatment,,,,
40,30,30,50,75.0,12.0,0.359283,86.999,110.572,-0.42,4.98353,22.6938,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,73.76706,0.01312987,1.36836,0.0095953,-0.798,-0.798,-0.42,2.88,0.6535814,6.7359,6.825,89.03,overcoupled,42.426,diagonal,treatment,,,,
40,35,35,50,75.0,12.0,0.035555,86.999,110.572,-6.173,4.98353,6.03481,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,14.1564,0.00251971,0.2626,0.0095953,-0.798,-0.798,-6.173,2.88,0.17380239,6.78,6.78,0.0,undercoupled,49.497,diagonal,treatment,,,,
40,40,40,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,56.569,diagonal,treatment,,,,
40,45,45,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,63.64,diagonal,treatment,,,,
40,50,50,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.711,diagonal,treatment,,,,
40,55,55,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,77.782,diagonal,treatment,,,,
40,60,60,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,84.853,diagonal,treatment,,,,
40,65,65,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,91.924,diagonal,treatment,,,,
40,70,70,50,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,98.995,diagonal,treatment,,,,
40,0,0,60,75.0,12.0,0.525184,86.999,110.572,-7.455,4.98353,4.49153,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,242.37824,0.04314113,4.49607,0.0095953,-0.798,-0.798,-7.455,2.88,0.12935613,6.6383,6.9312,292.84,overcoupled,0.0,x-axis,treatment,,,,
40,5,0,60,75.0,12.0,0.524651,86.999,110.572,-7.372,4.98353,4.57909,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,239.80603,0.0426833,4.44836,0.0095953,-0.798,-0.798,-7.372,2.88,0.13187773,6.6398,6.9295,289.72,overcoupled,5.0,x-axis,treatment,,,,
40,10,0,60,75.0,12.0,0.52295,86.999,110.572,-7.116,4.98353,4.857,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,232.0894,0.04130981,4.30521,0.0095953,-0.798,-0.798,-7.116,2.88,0.13988173,6.6442,6.9245,280.38,overcoupled,10.0,x-axis,treatment,,,,
40,15,0,60,75.0,12.0,0.519737,86.999,110.572,-6.674,4.98353,5.3769,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,219.22835,0.03902066,4.06664,0.0095953,-0.798,-0.798,-6.674,2.88,0.15485483,6.6515,6.9163,264.81,overcoupled,15.0,x-axis,treatment,,,,
40,20,0,60,75.0,12.0,0.514255,86.999,110.572,-6.022,4.98353,6.24827,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,201.22288,0.03581585,3.73265,0.0095953,-0.798,-0.798,-6.022,2.88,0.17995027,6.6618,6.9048,243.03,overcoupled,20.0,x-axis,treatment,,,,
40,25,0,60,75.0,12.0,0.504892,86.999,110.572,-5.12,4.98353,7.69058,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,178.07299,0.03169538,3.30322,0.0095953,-0.798,-0.798,-5.12,2.88,0.22148885,6.675,6.8901,215.03,overcoupled,25.0,x-axis,treatment,,,,
40,30,0,60,75.0,12.0,0.487953,86.999,110.572,-3.913,4.98353,10.15346,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,149.77868,0.02665925,2.77837,0.0095953,-0.798,-0.798,-3.913,2.88,0.29241952,6.6914,6.8722,180.83,overcoupled,30.0,x-axis,treatment,,,,
40,35,0,60,75.0,12.0,0.45374,86.999,110.572,-2.35,4.98353,14.55171,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,116.33996,0.02070746,2.15808,0.0095953,-0.798,-0.798,-2.35,2.88,0.41908938,6.7109,6.8513,140.43,overcoupled,35.0,x-axis,treatment,,,,
40,40,0,60,75.0,12.0,0.372241,86.999,110.572,-0.57,4.98353,21.92449,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,77.75681,0.01384001,1.44237,0.0095953,-0.798,-0.798,-0.57,2.88,0.63142527,6.7336,6.8274,93.85,overcoupled,40.0,x-axis,treatment,,,,
40,45,0,60,75.0,12.0,0.178173,86.999,110.572,-0.58,4.98353,21.87651,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,37.25903,0.00663177,0.69115,0.0095953,-0.798,-0.798,-0.58,2.88,0.63004347,6.78,6.78,0.0,undercoupled,45.0,x-axis,treatment,,,,
40,50,0,60,75.0,12.0,0.015308,86.999,110.572,-9.665,4.98353,2.70027,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,9.11166,0.00162179,0.16902,0.0095953,-0.798,-0.798,-9.665,2.88,0.0777679,6.78,6.78,0.0,undercoupled,50.0,x-axis,treatment,,,,
40,55,0,60,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,55.0,x-axis,treatment,,,,
40,60,0,60,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,60.0,x-axis,treatment,,,,
40,65,0,60,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,65.0,x-axis,treatment,,,,
40,70,0,60,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,70.0,x-axis,treatment,,,,
40,75,0,60,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,75.0,x-axis,treatment,,,,
40,80,0,60,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,80.0,x-axis,treatment,,,,
40,85,0,60,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,85.0,x-axis,treatment,,,,
40,90,0,60,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,90.0,x-axis,treatment,,,,
40,95,0,60,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,95.0,x-axis,treatment,,,,
40,100,0,60,75.0,12.0,0.0,86.999,110.572,-240.0,4.98353,0.0,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,0.0,0.0,0.0,0.0095953,-0.798,-0.798,-240.0,2.88,0.0,6.78,6.78,0.0,undercoupled,100.0,x-axis,treatment,,,,
40,0,5,60,75.0,12.0,0.524651,86.999,110.572,-7.372,4.98353,4.57909,6.33029,6.33383,4.98353,0.0487,323.0,0.4593,2.29652,5.0,117.49,92.44,239.80603,0.0426833,4.44836,0.0095953,-0.798,-0.798,-7.372,2.88,0.13187773,6.6398,6.9295,289.72,overcoupled,5.0,y-axis,treatment,,,,
